FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C
2309;HS;11622194;56;A;56A;16276154;10093295;11026826;21429392;10252792;01.01.1995;01.01.1995;V;577145;166953
2310;HS;11628940;1; ;1;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;570969;165412
2311;HS;11628966;2; ;2;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;571281;165454
2312;HS;11628974;3;A;3A;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;571809;165581
2313;HS;11629008;4; ;4;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;571673;165477
2314;HS;11629059;9; ;9;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;571669;165222
2315;HS;11629067;10; ;10;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;571645;165256
2316;HS;11604579;42; ;42;16275832;10092973;11026826;21432237;10255279;01.01.1995;01.01.1995;V;574255;161784
2317;HS;11605087;1; ;1;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;573898;166617
2318;HS;11605095;2;A;2A;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;573807;166537
2319;HS;11605117;3; ;3;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;573778;166490
2320;HS;11605125;4; ;4;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;573760;166482
2321;HS;11605141;6; ;6;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;573946;166471
2322;HS;11605168;9; ;9;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;573755;166346
2323;HS;11605192;11; ;11;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;573644;166681
2324;HS;11605222;13; ;13;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;572989;165928
2325;HS;11605214;13;A;13A;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;572956;165931
2326;HS;11605257;15; ;15;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;572892;165863
2327;HS;11605290;18; ;18;16275875;10093007;11026826;21429392;10252954;01.01.1995;01.01.1995;V;572494;165961
2328;HS;11614043;1; ;1;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576615;162736
2329;HS;11614051;2; ;2;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576624;162680
2330;HS;11614060;3; ;3;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576711;162630
2331;HS;11614086;4; ;4;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576756;162705
2332;HS;11635466;48;B;48B;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572392;168236
2333;HS;11635474;48;C;48C;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572450;168276
2334;HS;11635504;49; ;49;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572396;168469
2335;HS;11635539;51; ;51;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572852;167688
2336;HS;11635547;52; ;52;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572774;167595
2337;HS;11635555;53; ;53;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572641;167391
2338;HS;11635571;55; ;55;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572561;167302
2339;HS;11635580;56; ;56;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572526;167253
2340;HS;11635610;57; ;57;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572459;167253
2341;HS;11635598;57;A;57A;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572294;167181
2342;HS;11635636;58; ;58;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572445;167116
2343;HS;11635628;58;A;58A;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572466;167074
2344;HS;11635644;59; ;59;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572520;167107
2345;HS;11635679;61; ;61;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572748;166794
2346;HS;11635687;62; ;62;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572858;166918
2347;HS;11635695;63; ;63;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572544;166432
2348;HS;11635709;64; ;64;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572439;166557
2349;HS;11635717;65; ;65;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572259;166855
2350;HS;11635725;66; ;66;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;572034;166623
2351;HS;11635733;67; ;67;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;571845;166809
2352;HS;11635741;68; ;68;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;571466;167177
2353;HS;11635750;69; ;69;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;571187;166677
2354;HS;11635768;70; ;70;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;570955;167025
2355;HS;11620850;92; ;92;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;574193;169409
2356;HS;11620906;97; ;97;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;573861;169324
2357;HS;11620914;98; ;98;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;573825;169326
2358;HS;11620922;99; ;99;16276146;10093287;11026826;21429392;10252580;01.01.1995;01.01.1995;V;573686;169155
2359;HS;11620965;102; ;102;16276146;10093287;11026826;21429392;10252580;01.01.1995;01.01.1995;V;573437;169097
2360;HS;11620981;104; ;104;16276146;10093287;11026826;21429392;10252580;01.01.1995;01.01.1995;V;573340;169028
2361;HS;11620990;105; ;105;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;574618;169153
2362;HS;11621015;107; ;107;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;574319;169121
2363;HS;11621023;108; ;108;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;574483;168952
2364;HS;11621058;111; ;111;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;574144;169020
2365;HS;11621074;113; ;113;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;574067;168914
2366;HS;11621082;114; ;114;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;574057;168897
2367;HS;11621147;118; ;118;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;573869;168780
2368;HS;11621155;119; ;119;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;573711;169024
2369;HS;11621163;120; ;120;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;573739;168926
2370;HS;11621171;121; ;121;16276146;10093287;11026826;21429392;10252946;01.01.1995;01.01.1995;V;573624;168782
2371;HS;11629121;16; ;16;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;571963;164901
2372;HS;11629148;17; ;17;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572030;165381
2373;HS;11629156;18; ;18;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572048;165539
2374;HS;11629164;19; ;19;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572169;165352
2375;HS;11629199;21; ;21;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572326;165161
2376;HS;11629202;22; ;22;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572378;165105
2377;HS;11629245;26; ;26;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572472;165101
2378;HS;11629253;27; ;27;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572491;165227
2379;HS;11643655;21; ;21;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574848;167667
2380;HS;11643698;24; ;24;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574755;167783
2381;HS;11643701;26; ;26;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574714;167413
2382;HS;11643728;28; ;28;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574693;167215
2383;HS;11643736;29; ;29;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574651;167452
2384;HS;11643744;30; ;30;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574430;167286
2385;HS;11643752;31; ;31;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574414;167337
2386;HS;11643787;33; ;33;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574260;167174
2387;HS;11643809;35; ;35;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574216;167029
2388;HS;11643817;36; ;36;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574199;167047
2389;HS;11643825;37; ;37;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574329;166892
2390;HS;11614094;5; ;5;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576750;162603
2391;HS;11614116;7; ;7;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576832;162552
2392;HS;11614132;8; ;8;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576887;162551
2393;HS;11614124;8;A;8A;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576897;162585
2394;HS;11614175;9; ;9;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576912;162554
2395;HS;11614167;9;B;9B;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576932;162556
2396;HS;11614191;11; ;11;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577056;162646
2397;HS;11614221;12; ;12;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577123;162690
2398;HS;11614230;13; ;13;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;576966;162834
2399;HS;11614256;15; ;15;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577294;163124
2400;HS;11614264;16; ;16;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577533;163037
2401;HS;11614302;19; ;19;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577440;162726
2402;HS;11614345;22; ;22;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577551;162111
2403;HS;11614353;23; ;23;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577790;162396
2404;HS;11614388;26; ;26;16276049;10093171;11026826;21432237;10259371;01.01.1995;01.01.1995;V;577722;162596
2405;HS;11635806;73; ;73;16276286;10093414;11026826;21429392;10253004;01.01.1995;01.01.1995;V;571158;167634
2406;HS;11635822;74; ;74;16276286;10093414;11026826;21429392;10252997;01.01.1995;01.01.1995;V;571059;167680
2407;HS;11635857;76; ;76;16276286;10093414;11026826;21429392;10252997;01.01.1995;01.01.1995;V;570954;167684
2408;HS;11635881;80; ;80;16276286;10093414;11026826;21429392;10252997;01.01.1995;01.01.1995;V;570687;167809
2409;HS;11635890;81;A;81A;16276286;10093414;11026826;21429392;10252997;01.01.1995;01.01.1995;V;570553;167918
2410;HS;11635920;82; ;82;16276286;10093414;11026826;21429392;10252997;01.01.1995;01.01.1995;V;570242;168199
2411;HS;11638422;17; ;17;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575889;164636
2412;HS;11638449;18; ;18;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575874;164611
2413;HS;11638457;19; ;19;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575826;164535
2414;HS;11638481;20; ;20;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575809;164535
2415;HS;11638490;21; ;21;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575710;164340
2416;HS;11638503;22; ;22;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575667;164242
2417;HS;11638520;24; ;24;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575874;164460
2418;HS;11638538;25; ;25;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575920;164431
2419;HS;11638554;27; ;27;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575945;164364
2420;HS;11638562;28; ;28;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;576457;164366
2421;HS;11638589;29; ;29;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;576558;164060
2422;HS;11638619;30; ;30;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;576132;164056
2423;HS;11638635;31; ;31;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;576212;164166
2424;HS;11638651;34; ;34;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575994;164220
2425;HS;11638660;35; ;35;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575971;164172
2426;HS;11638678;36;A;36A;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575952;164088
2427;HS;11638724;39; ;39;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575969;164010
2428;HS;11638759;40; ;40;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575932;163993
2429;HS;11643833;38; ;38;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574179;166991
2430;HS;11643850;39; ;39;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574151;166957
2431;HS;11643876;40; ;40;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574183;166841
2432;HS;11643884;43; ;43;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574100;166748
2433;HS;11643892;44; ;44;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574079;166857
2434;HS;11643906;45; ;45;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574035;166842
2435;HS;11643914;46; ;46;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574106;166721
2436;HS;11643922;48;A;48A;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;573926;166614
2437;HS;11643957;49; ;49;16276464;10093619;11026826;21429392;10252784;01.01.1995;01.01.1995;V;574035;166577
2438;HS;11643965;50; ;50;16276464;10093619;11026826;21429392;10252857;01.01.1995;01.01.1995;V;573510;166595
2439;HS;11643973;51; ;51;16276464;10093619;11026826;21429392;10252857;01.01.1995;01.01.1995;V;573462;166622
2440;HS;11643981;52; ;52;16276464;10093619;11026826;21429392;10252857;01.01.1995;01.01.1995;V;573501;166721
2441;HS;11643990;53; ;53;16276464;10093619;11026826;21429392;10252857;01.01.1995;01.01.1995;V;573533;166819
2442;HS;11644007;54; ;54;16276464;10093619;11026826;21429392;10252857;01.01.1995;01.01.1995;V;573591;166871
2443;HS;11644023;56; ;56;16276464;10093619;11026826;21429392;10252857;01.01.1995;01.01.1995;V;573615;167005
2444;HS;11644031;57; ;57;16276464;10093619;11026826;21429392;10252857;01.01.1995;01.01.1995;V;573577;166993
2445;HS;11644040;58; ;58;16276464;10093619;11026826;21429392;10252857;01.01.1995;01.01.1995;V;573643;167081
2446;HS;11638783;43; ;43;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575811;163892
2447;HS;11638791;44; ;44;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575779;163739
2448;HS;11638805;45; ;45;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575759;163700
2449;HS;11638813;46;A;46A;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575637;163683
2450;HS;11638830;47; ;47;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575487;163681
2451;HS;11638848;48; ;48;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;575669;163420
2452;HS;11638856;49; ;49;16276367;10093490;11026826;21432237;10255171;01.01.1995;01.01.1995;V;576015;163757
2453;HS;11629318;33; ;33;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;573213;164602
2454;HS;11629326;34; ;34;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;573299;164634
2455;HS;11629369;37; ;37;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;573489;164027
2456;HS;11629385;39; ;39;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572542;164472
2457;HS;11629393;40; ;40;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572498;164454
2458;HS;11629407;41; ;41;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572376;164504
2459;HS;11629415;42; ;42;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;571936;164672
2460;HS;11629423;45; ;45;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572349;164301
2461;HS;11629431;46; ;46;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572418;164180
2462;HS;11629440;47; ;47;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572483;164093
2463;HS;11629458;48; ;48;16276197;10093333;11026826;21432237;10252938;01.01.1995;01.01.1995;V;572513;164015
2464;HS;11629822;1; ;1;16276227;10093350;11026826;21429392;10252920;01.01.1995;01.01.1995;V;575130;166979
2465;HS;11629857;3; ;3;16276227;10093350;11026826;21429392;10252920;01.01.1995;01.01.1995;V;574960;166988
2466;HS;11592171;7; ;7;16185035;10092752;11026826;21429392;10252687;29.10.2015;29.10.2015;V;575328;171120
2467;HS;16391212;60;A;60A;16275565;10092698;11026826;21429392;10252822;21.09.2011;21.09.2011;V;576396;168959
2468;HS;11584365;229; ;229;16275565;10092698;11026826;21429392;10252822;21.09.2011;21.09.2011;V;575717;169270
2469;HS;16354902;76;A;76A;16275565;10092698;11026826;21429392;10252822;21.09.2011;21.09.2011;V;576130;168662
2470;HS;19124789;76;B;76B;16275565;10092698;11026826;21429392;10252822;21.09.2011;21.09.2011;V;576150;168646
2471;HS;11582672;73; ;73;16275565;10092698;11026826;21429392;10252822;21.09.2011;21.09.2011;V;576225;168639
2472;HS;16171280;31;A;31A;16275891;10093023;11026826;21432237;10255228;28.11.2012;28.11.2012;V;570101;164929
2473;HS;19118495;41;A;41A;16276456;10093597;11026826;21429392;10252890;13.01.1998;20.01.1998;V;569176;166801
2474;HS;19118681;20;A;20A;16275662;10092817;11026826;21429392;10252725;13.01.1998;20.01.1998;V;575566;170586
2475;HS;19118690;26;A;26A;16276286;10093414;11026826;21429392;10253004;13.01.1998;20.01.1998;V;571922;168389
2476;HS;16354821;62;A;62A;16275565;10092698;11026826;21429392;10252822;21.09.2011;21.09.2011;V;576386;168921
2477;HS;11584292;224;A;224A;16275565;10092698;11026826;21429392;10252822;21.09.2011;21.09.2011;V;575483;169118
2478;HS;19131203;71;A;71A;16276146;10093287;11026826;21429392;10252580;24.11.2008;24.11.2008;V;573193;169132
2479;HS;11620647;72; ;72;16276146;10093287;11026826;21429392;10252580;24.11.2008;24.11.2008;V;573266;169209
2480;HS;11620957;101; ;101;16276146;10093287;11026826;21429392;10252580;24.11.2008;24.11.2008;V;573439;169133
2481;HS;11588603;12; ;12;16184829;10092752;11026826;21429392;10257204;17.09.2007;17.09.2007;V;576588;170029
2482;HS;19131106;11; ;11;16275956;10093082;11026826;21431745;19129179;29.10.2008;29.10.2008;V;578417;168892
2483;HS;19126803;12;C;12C;16275905;10093031;11026826;21429392;10253306;04.11.2003;04.11.2003;V;573307;170231
2484;HS;11614248;14; ;14;16276049;10093171;11026826;21431745;19127222;04.11.2003;05.11.2003;V;576943;163972
2485;HS;11605303;19; ;19;16275875;10093007;11026826;21432237;19127281;04.11.2003;05.11.2003;V;572298;165666
2486;HS;19124762;19;A;19A;16275875;10093007;11026826;21432237;19127281;04.11.2003;05.11.2003;V;572328;165659
2487;HS;11620663;74; ;74;16276146;10093287;11026826;21429392;10252580;24.11.2008;24.11.2008;V;573364;169285
2488;HS;11620671;75; ;75;16276146;10093287;11026826;21429392;10252580;24.11.2008;24.11.2008;V;573361;169253
2489;HS;19125726;72; ;72;16275565;10092698;11026826;21429392;10252822;06.02.2002;06.02.2002;V;576268;168667
2490;HS;19126021;1;A;1A;16276103;10093236;11026826;21429392;10253144;12.06.2002;12.06.2002;V;571795;169545
2491;HS;19134954;33;A;33A;16276049;10093171;11026826;21432237;10259371;02.04.2013;02.04.2013;V;577637;162952
2492;HS;11599117;34; ;34;16275735;10092868;11026826;21432237;10252776;06.05.2011;06.05.2011;V;574237;165455
2493;HS;19134261;31;C;31C;16275735;10092868;11026826;21432237;10252776;03.02.2012;03.02.2012;V;573981;165179
2494;HS;11616135;8; ;8;16276073;10093201;11026826;21429392;10252806;03.03.2011;03.03.2011;V;575507;166373
2495;HS;19134750;36;A;36A;16275956;10093082;11026826;21431745;19129179;24.10.2012;24.10.2012;V;578248;168703
2496;HS;19133451;37;B;37B;16276286;10093414;11026826;21429392;10253004;18.04.2011;18.04.2011;V;571706;167880
2497;HS;19127940;62;A;62A;16276464;10093619;11026826;21429392;10252857;24.05.2004;24.05.2004;V;573671;167146
2498;HS;19118169;42;D;42D;16275735;10092868;11026826;21432237;10252911;01.06.2012;01.06.2012;V;574632;165417
2499;HS;19134407;4;A;4A;16185205;10092752;11026826;21429392;10252652;16.04.2012;16.04.2012;V;575964;170506
2500;HS;19128075;12;U;12U;16184934;10092752;11026826;21429392;10253217;19.08.2004;19.08.2004;V;576173;170949
2501;HS;19128083;12;T;12T;16184934;10092752;11026826;21429392;10253217;19.08.2004;19.08.2004;V;576178;170941
2502;HS;19129721;28;F;28F;16184829;10092752;11026826;21429392;10256852;20.05.2013;20.05.2013;V;577244;169266
2503;HS;19129896;28;J;28J;16184829;10092752;11026826;21429392;10256852;20.05.2013;20.05.2013;V;577453;169156
2504;HS;11594298;20; ;20;16275620;10092779;11026826;21432237;10255023;25.03.2013;25.03.2013;V;574717;162809
2505;HS;11643175;32; ;32;16276456;10093597;11026826;21429392;10252890;10.03.2011;10.03.2011;V;569208;167152
2506;HS;11618367;67; ;67;16276103;10093236;11026826;21428353;19135012;20.05.2013;20.05.2013;V;569496;169104
2507;HS;11590730;5; ;5;16184918;10092752;11026826;21429392;10253250;03.03.2011;03.03.2011;V;575959;171043
2508;HS;19131157;15; ;15;16184900;10092752;11026826;21429392;10252644;10.11.2008;10.11.2008;V;575827;170830
2509;HS;19130339;27; ;27;16275735;10092868;11026826;21432237;10252776;21.06.2007;21.06.2007;V;574241;165212
2510;HS;19134270;100;A;100A;16275565;10092698;11026826;21429392;10256844;07.02.2012;07.02.2012;V;576467;168687
2511;HS;19131297;30;B;30B;16275956;10093082;11026826;21431745;19129179;07.01.2009;07.01.2009;V;578299;168737
2512;HS;11606164;9;A;9A;16275891;10093023;11026826;21432237;10255228;13.01.2009;13.01.2009;V;572247;164364
2513;HS;19134474;37;A;37A;16275565;10092698;11026826;21429392;10252822;21.05.2012;21.05.2012;V;576224;169006
2514;HS;19129802;4;A;4A;16185159;10092752;11026826;21429392;10257204;13.12.2006;13.12.2006;V;576763;169855
2515;HS;11598200;2; ;2;16275719;10092841;11026826;21432237;10255287;09.05.2007;09.05.2007;V;574495;161056
2516;HS;11598234;4; ;4;16275719;10092841;11026826;21432237;10255287;09.05.2007;09.05.2007;V;574562;160961
2517;HS;19130053;41;A;41A;16275662;10092817;11026826;21429392;10252725;28.02.2007;28.02.2007;V;574084;170472
2518;HS;19130274;28;A;28A;16276014;10093155;11026826;21429392;10638950;28.05.2007;28.05.2007;V;575758;169864
2519;HS;11636748;28; ;28;16276308;10093449;11026826;21432237;10255015;28.03.2007;28.03.2007;V;575995;161385
2520;HS;11636608;16; ;16;16276308;10093449;11026826;21432237;10255015;18.04.2007;18.04.2007;V;575553;161383
2521;HS;11630049;20; ;20;16276227;10093350;11026826;21432237;19127338;04.11.2003;05.11.2003;V;573211;165354
2522;HS;11630057;21; ;21;16276227;10093350;11026826;21432237;19127338;04.11.2003;05.11.2003;V;573481;165451
2523;HS;11630065;22; ;22;16276227;10093350;11026826;21432237;19127338;04.11.2003;05.11.2003;V;573608;165315
2524;HS;11634737;1; ;1;16276286;10093414;11026826;21428353;19127419;04.11.2003;05.11.2003;V;568606;168986
2525;HS;11618391;70; ;70;16276103;10093236;11026826;21428353;19127451;04.11.2003;05.11.2003;V;569386;169146
2526;HS;11618405;71; ;71;16276103;10093236;11026826;21428353;19127451;04.11.2003;05.11.2003;V;569367;169140
2527;HS;11618413;72; ;72;16276103;10093236;11026826;21428353;19127451;04.11.2003;05.11.2003;V;569347;169154
2528;HS;11618421;73; ;73;16276103;10093236;11026826;21428353;19127451;04.11.2003;05.11.2003;V;569317;169172
2529;HS;19129411;2; ;2;16275956;10093082;11026826;21431745;19129179;24.05.2006;24.05.2006;V;578168;169116
2530;HS;19130070;42;A;42A;16276049;10093171;11026826;21432237;10259371;05.03.2007;05.03.2007;V;577654;163558
2531;HS;19130100;14; ;14;16185078;10092752;11026826;21429392;10253101;26.03.2007;26.03.2007;V;576261;169590
2532;HS;19126374;100;A;100A;16276146;10093287;11026826;21429392;10252580;24.02.2003;24.02.2003;V;573571;169143
2533;HS;19126382;48;A;48A;16276006;10093147;11026826;21432237;10255074;24.02.2003;24.02.2003;V;571436;162689
2534;HS;19126366;51;A;51A;16275565;10092698;11026826;21429392;10252814;03.02.2003;03.02.2003;V;576457;168985
2535;HS;19126439;15;A;15A;16276073;10093201;11026826;21429392;10252806;25.02.2003;25.02.2003;V;575274;166931
2536;HS;19130126;44; ;44;16276197;10093333;11026826;21432237;10252938;04.04.2007;04.04.2007;V;572340;164315
2537;HS;11636578;14; ;14;16276308;10093449;11026826;21432237;10255015;04.04.2007;04.04.2007;V;575588;161529
2538;HS;11605320;21; ;21;16275875;10093007;11026826;21429392;10252954;25.02.2003;25.02.2003;V;572961;166822
2539;HS;11605311;20; ;20;16275875;10093007;11026826;21429392;10252954;25.02.2003;25.02.2003;V;572946;166541
2540;HS;19126447;20;A;20A;16275875;10093007;11026826;21429392;10252954;25.02.2003;25.02.2003;V;572551;166224
2541;HS;11621651;19; ;19;16276154;10093295;11026826;21429392;10252792;18.04.2011;18.04.2011;V;576264;166247
2542;HS;19133915;74;I;74I;16276286;10093414;11026826;21429392;10252997;05.08.2011;05.08.2011;V;570859;167755
2543;HS;19134679;4;B;4B;16185205;10092752;11026826;21429392;10252652;12.09.2012;12.09.2012;V;575951;170480
2544;HS;19122158;37;A;37A;16276197;10093333;11026826;21432237;10252938;02.02.2012;02.02.2012;V;573485;164050
2545;HS;11629377;38; ;38;16276197;10093333;11026826;21432237;10252938;02.02.2012;02.02.2012;V;573040;164168
2546;HS;19137368;35;A;35A;16275565;10092698;11026826;21429392;10252822;13.06.2016;13.06.2016;V;576205;169067
2547;HS;11589898;49; ;49;16184861;10092752;11026826;21429392;10253063;09.06.2016;09.06.2016;V;576448;170337
