FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C
364173;HS;11590454;34;;34;16184896;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;576244;170426
364174;HS;11590462;36;;36;16184896;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;576244;170405
364175;HS;11590489;38;;38;16184896;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;576213;170408
364176;HS;11590519;42;;42;16184896;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;576246;170385
364177;HS;11593216;1;;1;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;576152;170485
364178;HS;11593232;2;;2;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575997;170516
364179;HS;11593267;4;;4;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575975;170497
364180;HS;11593275;5;;5;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;576006;170479
364181;HS;11593283;6;;6;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575945;170524
364182;HS;11593291;7;;7;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575988;170454
364183;HS;11593305;8;;8;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575928;170469
364184;HS;11593321;10;;10;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575892;170452
364185;HS;11593330;11;;11;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575949;170425
364186;HS;11593348;12;;12;16185205;10092752;11026826;21429392;10252601;1995-01-01;1995-01-01;V;575825;170426
364187;HS;11593356;13;;13;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575925;170410
364188;HS;11593364;15;;15;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575902;170385
364189;HS;11593372;2;;2;16185213;10092752;11026826;21429392;10253080;1995-01-01;1995-01-01;V;576304;170067
364190;HS;11593399;3;;3;16185213;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576258;170028
364191;HS;11593402;4;;4;16185213;10092752;11026826;21429392;10253080;1995-01-01;1995-01-01;V;576231;170058
364192;HS;11593429;5;;5;16185213;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576224;170028
364193;HS;11593437;1;;1;16185221;10092752;11026826;21429392;10253250;1995-01-01;1995-01-01;V;575804;171030
364438;HS;11593453;3;;3;16185221;10092752;11026826;21429392;10253250;1995-01-01;1995-01-01;V;575762;170993
364439;HS;11590527;1;;1;16184900;10092752;11026826;21429392;10252644;1995-01-01;1995-01-01;V;576041;170954
364440;HS;11590535;2;;2;16184900;10092752;11026826;21429392;10252644;1995-01-01;1995-01-01;V;575991;170992
364441;HS;11590543;3;;3;16184900;10092752;11026826;21429392;10252644;1995-01-01;1995-01-01;V;575984;170901
364442;HS;11590551;4;;4;16184900;10092752;11026826;21429392;10252644;1995-01-01;1995-01-01;V;575962;170961
364443;HS;11606695;5;A;5A;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573632;170688
364444;HS;11606725;6;A;6A;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573601;170587
364445;HS;11606733;6;B;6B;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573569;170563
364446;HS;11606741;6;C;6C;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573555;170544
364447;HS;16354830;6;D;6D;16275905;10093031;11026826;21429392;10253306;1995-08-14;1996-01-15;V;573616;170610
364448;HS;11606806;8;;8;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573552;170505
364449;HS;11606784;8;A;8A;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573531;170543
364450;HS;11606792;8;B;8B;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573579;170504
364451;HS;11606865;10;;10;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573576;170314
364452;HS;11606873;11;A;11A;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573357;170428
364453;HS;11606911;12;;12;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573276;170262
364454;HS;11606890;12;A;12A;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573283;170328
364455;HS;11606920;13;;13;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573236;170258
364456;HS;11606946;14;;14;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573255;170228
364457;HS;11606938;14;A;14A;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573243;170214
364458;HS;11606954;15;A;15A;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573197;170172
364459;HS;11606997;17;;17;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573176;170124
364460;HS;11607004;18;;18;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573119;170156
364461;HS;11607039;20;;20;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573115;170080
364696;HS;11614396;27;;27;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577687;162614
364697;HS;11614400;28;;28;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577644;162720
364698;HS;11614418;29;;29;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577626;162815
364699;HS;11614426;30;;30;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577608;162846
364700;HS;11614442;32;;32;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577663;162954
364701;HS;11614469;33;;33;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577650;162981
364702;HS;11614477;34;;34;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577697;163016
364703;HS;11614485;35;;35;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577687;163058
364704;HS;11614523;39;A;39A;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577739;163272
364705;HS;11614558;40;;40;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577662;163317
364706;HS;11614574;41;;41;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577620;163394
364707;HS;11614566;41;A;41A;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577668;163447
364708;HS;11614582;42;;42;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577669;163527
364709;HS;11614604;43;;43;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577664;163589
364710;HS;11614612;44;;44;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577706;163568
364711;HS;11614647;45;;45;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577790;163516
364712;HS;11614655;46;;46;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577706;163611
364713;HS;11614671;47;;47;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577638;163668
364714;HS;11614663;47;A;47A;16276049;10093171;11026826;21432237;10259371;1995-01-01;1995-01-01;V;577677;163621
364715;HS;11607055;22;;22;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573036;170074
364716;HS;11607063;23;A;23A;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573010;170108
364717;HS;11607080;24;;24;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;572980;170072
364718;HS;11607098;25;;25;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573012;170028
364719;HS;11607101;26;;26;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;572958;170076
364720;HS;11607110;27;;27;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;572954;170029
364721;HS;11619029;2;;2;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;574959;171266
364722;HS;11619037;3;;3;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;574877;171325
364723;HS;11619053;5;;5;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;574822;171321
364724;HS;11619061;6;;6;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;574826;171295
364725;HS;11619070;7;;7;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;574818;171294
364726;HS;11619088;8;;8;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;574782;171318
364727;HS;11619096;9;;9;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;574794;171290
364961;HS;11615856;3;;3;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;577065;167240
364962;HS;11615899;6;A;6A;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;577015;167285
364963;HS;11615937;7;;7;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;576650;167120
364964;HS;11615945;8;;8;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;576580;167023
364965;HS;11579604;22;;22;16275492;10092639;11026826;21429392;10252962;1995-01-01;1995-01-01;V;572719;168352
364966;HS;11579582;22;A;22A;16275492;10092639;11026826;21429392;10252962;1995-01-01;1995-01-01;V;572689;168344
364967;HS;11582001;4;;4;16275565;10092698;11026826;21429392;10256844;1995-01-01;1995-01-01;V;576575;169284
364968;HS;11582010;5;;5;16275565;10092698;11026826;21429392;10256844;1995-01-01;1995-01-01;V;576494;169191
364969;HS;11582028;6;;6;16275565;10092698;11026826;21429392;10256844;1995-01-01;1995-01-01;V;576482;169295
364970;HS;11582036;7;;7;16275565;10092698;11026826;21429392;10256844;1995-01-01;1995-01-01;V;576422;169240
364971;HS;11582044;8;;8;16275565;10092698;11026826;21429392;10256844;1995-01-01;1995-01-01;V;576426;169375
364972;HS;11582079;11;;11;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576333;169351
364973;HS;11582087;12;;12;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576310;169325
364974;HS;11582095;13;;13;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576285;169306
364975;HS;11582117;14;;14;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576371;169363
364976;HS;11582109;14;A;14A;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576378;169401
364977;HS;11582125;15;;15;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576366;169335
364978;HS;11582141;17;;17;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576335;169308
364979;HS;11582150;18;;18;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576336;169287
364980;HS;11582168;19;;19;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576361;169292
364981;HS;11582176;20;;20;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576363;169270
364982;HS;11582184;21;;21;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576336;169265
364983;HS;11582192;23;;23;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576365;169248
364984;HS;11582206;24;;24;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576371;169218
364988;HS;19119769;75;A;75A;16276464;10093619;11026826;21429392;10252857;1998-11-12;1998-11-12;V;574140;167988
365180;HS;19135179;20;;20;16275727;10092850;11026826;21432237;10255198;2013-08-07;2013-08-07;V;574591;164534
365213;HS;11582214;25;;25;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576339;169199
365214;HS;11582222;26;;26;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576329;169176
365215;HS;11582249;27;;27;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576369;169158
365216;HS;11582257;28;;28;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576350;169135
365217;HS;11582265;29;;29;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576361;169122
365218;HS;11582273;30;;30;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576303;169172
365219;HS;11582281;31;;31;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576308;169214
365220;HS;11582290;32;;32;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576286;169194
365221;HS;11582303;33;;33;16275565;10092698;11026826;21429392;10252822;1995-01-01;1995-01-01;V;576120;169138
365222;HS;11582311;34;;34;16275565;10092698;11026826;21429392;10252822;1995-01-01;1995-01-01;V;576151;169139
365223;HS;11582338;36;;36;16275565;10092698;11026826;21429392;10252822;1995-01-01;1995-01-01;V;576245;169035
365224;HS;11582346;37;;37;16275565;10092698;11026826;21429392;10252822;1995-01-01;1995-01-01;V;576219;169019
365225;HS;11582354;38;;38;16275565;10092698;11026826;21429392;10252822;1995-01-01;1995-01-01;V;576261;168971
365226;HS;11582389;40;;40;16275565;10092698;11026826;21429392;10252822;1995-01-01;1995-01-01;V;576291;168894
365227;HS;11582397;41;;41;16275565;10092698;11026826;21429392;10252822;1995-01-01;1995-01-01;V;576301;169002
365228;HS;11589197;23;;23;16184853;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576134;171105
365229;HS;11589219;24;;24;16184853;10092752;11026826;21429392;10253225;1995-01-01;1995-01-01;V;576149;171202
365230;HS;11589235;26;;26;16184853;10092752;11026826;21429392;10253225;1995-01-01;1995-01-01;V;576129;171220
365231;HS;11589243;27;;27;16184853;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576107;171198
365232;HS;11589251;28;;28;16184853;10092752;11026826;21429392;10253276;1995-01-01;1995-01-01;V;576117;171248
365233;HS;11589278;30;;30;16184853;10092752;11026826;21429392;10253276;1995-01-01;1995-01-01;V;576105;171263
365234;HS;11589286;31;;31;16184853;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576034;171270
365235;HS;11589294;32;;32;16184853;10092752;11026826;21429392;10253276;1995-01-01;1995-01-01;V;576096;171277
365236;HS;11589324;36;;36;16184853;10092752;11026826;21429392;10253276;1995-01-01;1995-01-01;V;576055;171324
365237;HS;11589332;38;;38;16184853;10092752;11026826;21429392;10253276;1995-01-01;1995-01-01;V;576045;171338
365238;HS;11589359;1;;1;16184861;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576037;171025
365239;HS;11589375;3;;3;16184861;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576071;170965
365240;HS;11589383;4;;4;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576078;170907
365241;HS;11589405;6;;6;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576090;170887
365242;HS;11589421;8;;8;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576101;170868
365243;HS;11589430;9;;9;16184861;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576089;170933
365244;HS;11589448;10;;10;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576095;170847
365245;HS;11589456;11;;11;16184861;10092752;11026826;21429392;10253217;1995-01-01;1995-01-01;V;576116;170911
365246;HS;11589464;12;;12;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576116;170851
365247;HS;11589472;13;;13;16184861;10092752;11026826;21429392;10253217;1995-01-01;1995-01-01;V;576133;170872
365248;HS;11589499;14;;14;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576126;170834
365249;HS;11589502;15;;15;16184861;10092752;11026826;21429392;10253217;1995-01-01;1995-01-01;V;576176;170832
365431;HS;19135454;12;D;12D;16275875;10093007;11026826;21429392;10252954;2013-12-09;2013-12-09;V;573210;165455
365517;HS;11589529;16;;16;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576096;170826
365518;HS;11589545;18;;18;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576115;170770
365519;HS;11589561;20;;20;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576142;170812
365520;HS;11589588;22;;22;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576151;170799
365521;HS;11589600;24;;24;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576159;170790
365522;HS;11589634;27;;27;16184861;10092752;11026826;21429392;10253241;1995-01-01;1995-01-01;V;576291;170673
365523;HS;11605354;24;A;24A;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;572998;167149
365524;HS;11605397;25;;25;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573075;167198
365525;HS;11605389;25;A;25A;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573041;167233
365526;HS;11605419;26;;26;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573030;167342
365527;HS;11605427;27;;27;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573218;166997
365528;HS;11605443;28;;28;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573362;166684
365529;HS;11605486;30;;30;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573486;166956
365530;HS;11605494;31;;31;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573356;166615
365688;HS;11643680;23;;23;16276464;10093619;11026826;21429392;10252784;2014-02-27;2014-02-27;V;574896;167834
365762;HS;11615988;11;;11;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;576553;166990
365763;HS;11615970;11;A;11A;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;576496;166985
365764;HS;11615996;12;;12;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;576533;166944
365765;HS;11616003;13;;13;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;576422;166932
365766;HS;11616011;14;;14;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;576505;166752
365767;HS;11616020;15;;15;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;576474;166764
365768;HS;11616038;1;;1;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;576017;166897
365769;HS;11616046;2;A;2A;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;576016;166823
365770;HS;11616062;3;;3;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575933;166858
365771;HS;11616097;5;;5;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575625;166993
365772;HS;11616119;6;;6;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575558;166987
365773;HS;11616160;10;;10;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575315;166493
366028;HS;11616178;11;;11;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575345;166485
366029;HS;11616186;12;;12;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575332;166551
366030;HS;11616208;14;;14;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575394;166886
366031;HS;11616216;15;;15;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575368;166982
